id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6114,45,entrepreneur,married,university.degree,unknown,yes,yes,cellular,aug,mon,38,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6115,46,blue-collar,married,basic.9y,no,no,yes,cellular,aug,mon,268,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6116,51,technician,married,professional.course,no,yes,no,cellular,aug,mon,236,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6117,32,technician,married,professional.course,no,no,no,cellular,aug,mon,239,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6118,32,technician,married,university.degree,unknown,no,no,cellular,aug,mon,418,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6119,32,technician,married,university.degree,no,yes,no,cellular,aug,mon,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6120,30,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,277,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6121,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,1080,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6122,48,admin.,married,high.school,no,yes,no,cellular,aug,mon,40,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6123,55,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,mon,179,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6124,54,self-employed,married,basic.9y,no,no,no,cellular,aug,mon,48,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6125,50,management,married,university.degree,no,yes,yes,cellular,aug,mon,342,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6126,29,technician,single,professional.course,no,no,no,cellular,aug,mon,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6127,40,management,married,high.school,unknown,yes,no,cellular,aug,tue,236,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6128,54,blue-collar,married,professional.course,unknown,yes,yes,cellular,aug,tue,226,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6129,56,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,91,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6130,43,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6131,58,retired,married,basic.4y,no,no,no,cellular,aug,tue,509,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6132,34,admin.,single,university.degree,no,no,no,cellular,aug,tue,161,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6133,37,technician,married,high.school,unknown,no,no,cellular,aug,tue,204,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6134,53,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,506,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6135,58,retired,married,university.degree,no,yes,no,cellular,aug,tue,327,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6136,52,housemaid,married,basic.6y,no,yes,no,cellular,aug,tue,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6137,31,technician,single,high.school,no,yes,no,cellular,aug,tue,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6138,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6139,56,retired,married,high.school,no,unknown,unknown,cellular,aug,tue,235,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6140,47,technician,married,professional.course,no,yes,no,cellular,aug,tue,256,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6141,47,technician,married,professional.course,no,no,no,cellular,aug,tue,364,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6142,38,technician,married,high.school,no,no,no,cellular,aug,tue,138,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6143,33,technician,married,high.school,no,yes,no,cellular,aug,tue,68,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6144,33,technician,single,university.degree,no,yes,no,cellular,aug,tue,181,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6145,34,technician,single,professional.course,no,yes,no,cellular,aug,tue,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6146,52,admin.,married,university.degree,no,yes,no,cellular,aug,tue,250,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6147,31,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6148,52,admin.,married,university.degree,no,yes,no,cellular,aug,tue,867,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6149,40,admin.,married,university.degree,no,yes,no,cellular,aug,tue,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6150,40,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,117,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6151,37,technician,single,professional.course,unknown,yes,no,cellular,aug,tue,971,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6152,40,admin.,married,university.degree,no,no,no,cellular,aug,tue,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6153,48,admin.,married,university.degree,no,no,no,cellular,aug,tue,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6154,51,entrepreneur,married,basic.4y,unknown,no,no,cellular,aug,tue,148,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6155,33,technician,single,professional.course,no,yes,no,cellular,aug,tue,396,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6156,37,technician,married,high.school,unknown,yes,no,cellular,aug,tue,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6157,31,technician,married,high.school,no,no,no,cellular,aug,tue,87,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6158,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,138,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6159,39,technician,divorced,professional.course,no,yes,yes,cellular,aug,tue,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6160,41,technician,married,professional.course,no,no,no,cellular,aug,tue,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6161,48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,108,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6162,44,services,married,high.school,unknown,yes,no,cellular,aug,tue,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6163,31,self-employed,married,university.degree,no,no,no,cellular,aug,tue,201,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6164,42,self-employed,married,university.degree,unknown,yes,no,cellular,aug,tue,91,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6165,35,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,536,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6166,49,management,married,university.degree,no,no,yes,cellular,aug,tue,297,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6167,36,technician,single,professional.course,no,yes,yes,cellular,aug,tue,127,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6168,43,technician,married,professional.course,unknown,no,no,cellular,aug,tue,926,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6169,33,technician,married,professional.course,no,no,yes,cellular,aug,tue,587,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6170,35,self-employed,married,university.degree,no,no,no,cellular,aug,tue,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6171,35,technician,married,high.school,unknown,no,yes,cellular,aug,tue,306,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6172,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,645,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6173,46,services,married,university.degree,no,no,no,cellular,aug,tue,246,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6174,50,admin.,married,university.degree,no,yes,no,cellular,aug,tue,304,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6175,31,technician,single,high.school,no,yes,yes,cellular,aug,tue,559,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6176,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6177,53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,178,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6178,31,services,single,university.degree,unknown,yes,no,cellular,aug,tue,1307,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6179,46,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,978,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6180,54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,781,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6181,31,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,145,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6182,54,services,married,basic.4y,no,yes,no,cellular,aug,tue,50,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6183,31,admin.,married,university.degree,no,no,no,cellular,aug,tue,141,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6184,46,admin.,married,high.school,no,yes,no,cellular,aug,tue,252,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6185,48,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,134,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6186,52,services,married,basic.4y,no,yes,no,cellular,aug,tue,483,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6187,33,technician,married,university.degree,no,yes,no,cellular,aug,tue,664,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6188,31,housemaid,married,basic.4y,no,no,yes,cellular,aug,tue,129,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6189,38,technician,married,professional.course,no,yes,no,cellular,aug,tue,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6190,44,management,married,basic.9y,no,yes,no,cellular,aug,tue,284,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6191,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,940,10,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6192,47,admin.,divorced,high.school,no,no,no,cellular,aug,tue,204,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6193,41,technician,married,professional.course,no,no,no,cellular,aug,tue,1476,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6194,35,technician,married,university.degree,no,no,yes,cellular,aug,tue,204,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6195,60,services,married,basic.4y,no,yes,no,telephone,aug,wed,767,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6196,29,technician,unknown,high.school,no,yes,no,cellular,aug,wed,536,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6197,32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6198,35,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,156,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6199,30,technician,married,professional.course,no,no,yes,cellular,aug,wed,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6200,30,technician,married,professional.course,no,yes,no,cellular,aug,wed,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6201,34,admin.,single,university.degree,unknown,no,no,telephone,aug,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6202,59,retired,married,university.degree,no,no,yes,cellular,aug,wed,295,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6203,38,management,married,university.degree,no,no,no,cellular,aug,wed,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6204,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,823,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6205,38,management,married,university.degree,no,no,no,cellular,aug,wed,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6206,33,technician,married,high.school,no,no,no,cellular,aug,wed,703,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6207,58,admin.,married,university.degree,no,yes,no,cellular,aug,wed,225,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6208,58,admin.,married,university.degree,no,no,no,cellular,aug,wed,460,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6209,35,technician,married,university.degree,no,yes,no,cellular,aug,wed,455,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6210,56,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,287,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6211,34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6212,57,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6213,33,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6214,57,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,143,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6215,57,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6216,40,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6217,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6218,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,334,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6219,41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,206,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6220,31,admin.,married,high.school,no,yes,no,cellular,aug,wed,170,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6221,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6222,52,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,269,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6223,34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,165,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6224,57,admin.,married,university.degree,no,no,no,cellular,aug,wed,182,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6225,39,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,130,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6226,40,management,married,high.school,no,yes,no,cellular,aug,wed,286,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6227,59,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,145,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6228,44,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,641,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6229,46,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,wed,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6230,34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,270,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6231,58,retired,married,basic.4y,no,no,no,cellular,aug,wed,180,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6232,53,admin.,married,university.degree,no,yes,no,cellular,aug,wed,79,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6233,50,services,married,high.school,no,yes,no,cellular,aug,wed,737,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6234,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,156,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6235,31,technician,married,professional.course,no,no,no,cellular,aug,wed,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6236,46,admin.,married,high.school,no,no,yes,cellular,aug,wed,871,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6237,32,technician,married,university.degree,no,yes,yes,cellular,aug,wed,89,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6238,44,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,310,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6239,46,unemployed,married,basic.9y,unknown,no,no,cellular,aug,wed,98,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6240,33,self-employed,single,university.degree,no,no,no,telephone,aug,wed,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6241,44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,15,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6242,34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1038,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6243,41,housemaid,single,university.degree,no,yes,no,cellular,aug,wed,116,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6244,54,management,married,university.degree,no,no,yes,cellular,aug,wed,990,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6245,59,self-employed,married,basic.9y,no,yes,no,cellular,aug,wed,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6246,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,152,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6247,36,admin.,unknown,university.degree,no,yes,no,cellular,aug,wed,529,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6248,41,technician,married,professional.course,no,no,no,cellular,aug,wed,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6249,39,management,married,university.degree,no,yes,no,telephone,aug,wed,306,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
6250,33,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6251,29,blue-collar,single,university.degree,no,yes,no,cellular,aug,wed,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6252,29,admin.,single,high.school,no,yes,no,cellular,aug,wed,257,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6253,37,admin.,married,university.degree,no,no,no,cellular,aug,wed,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6254,29,technician,single,high.school,no,yes,no,cellular,aug,wed,212,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6255,51,blue-collar,married,basic.9y,unknown,no,no,telephone,aug,wed,490,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6256,54,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,175,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6257,57,management,married,university.degree,unknown,no,no,cellular,aug,wed,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6258,31,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,84,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6259,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6260,51,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,202,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6261,31,admin.,married,university.degree,no,yes,no,cellular,aug,wed,109,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6262,59,retired,married,university.degree,unknown,yes,no,cellular,aug,wed,83,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6263,34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,67,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6264,32,technician,single,university.degree,no,yes,no,cellular,aug,wed,75,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6265,35,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,181,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6266,48,technician,married,high.school,no,no,no,cellular,aug,wed,58,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6267,31,technician,single,professional.course,no,yes,no,cellular,aug,wed,449,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6268,45,admin.,single,university.degree,no,no,no,cellular,aug,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6269,58,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,740,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6270,32,technician,single,university.degree,no,no,yes,cellular,aug,thu,65,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6271,33,technician,married,high.school,no,no,no,cellular,aug,thu,152,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6272,44,services,married,high.school,no,no,no,cellular,aug,thu,464,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6273,49,admin.,married,high.school,no,no,no,cellular,aug,thu,96,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6274,34,technician,single,university.degree,no,yes,no,cellular,aug,thu,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6275,33,admin.,single,university.degree,no,yes,no,cellular,aug,thu,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6276,33,technician,single,professional.course,no,yes,no,cellular,aug,thu,719,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
